"scenario","network","repetition","record_count","simulated_node_count","pending_before","pending_after","global_pending_before","global_pending_after","trigger_iterations","queue_drain_seconds","avg_trigger_latency_ms","max_trigger_latency_ms","queued_records","synced_records","benchmark_pending_records","retried_records","retry_count_total","retry_collision_rate_pct","peak_retry_bucket","peak_request_rate_rps","shore_error_rate_pct","primary_cpu_percent","primary_memory_bytes","success","failure_reason","failure_note","started_at_utc","finished_at_utc"
"VSAT-smoke-fix","VSAT","1","100","1","100","0","100","0","1","4.579","1137.163","1137.163","100","100","0","0","0","0","0","1","0","0.4","450258534","True",,,"2026-04-13T15:33:24.5926485Z","2026-04-13T15:33:34.1799886Z"
