"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","trigger_latency_ms","response_json"
"4G-5000","1","1","2026-03-21T18:18:33.2473348Z","5000","0","51582.134","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":5000,""pendingRecords"":0}"
