"Kich ban","Loai mang","So ban ghi","So lan lap","Ti le thanh cong (%)","Thoi gian giai phong hang doi trung binh (s)","Thoi gian giai phong hang doi trung vi (s)","Do lech chuan giai phong hang doi (s)","Khoang tin cay 95% giai phong hang doi (s)","Thoi gian giai phong hang doi nho nhat (s)","Thoi gian giai phong hang doi lon nhat (s)","Do tre trigger trung binh (ms)","Do tre trigger trung vi (ms)","Do lech chuan trigger (ms)","Khoang tin cay 95% trigger (ms)","Do tre trigger lon nhat (ms)","So retry trung binh","So retry trung vi","Do lech chuan retry","Khoang tin cay 95% retry","So retry lon nhat","CPU trung binh (%)","CPU trung vi (%)","Do lech chuan CPU (%)","Khoang tin cay 95% CPU (%)","RAM trung binh (MB)","RAM trung vi (MB)","Do lech chuan RAM (MB)","Khoang tin cay 95% RAM (MB)"
"Dong bo ban ghi","LAN","100","1","0","2.806","2.806","0","0","2.806","2.806","48.311","48.311","0","0","48.311","100","100","0","0","100","0.04","0.04","0","0","80.88","80.88","0","0"
