"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","benchmark_synced_before","benchmark_synced_after","global_pending_before","global_pending_after","progress_detected","trigger_latency_ms","response_json"
"4G-5000","1","1","2026-03-22T07:36:38.5760702Z","5000","0","0","5000","5000","0","True","31173.819","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":5000,""pendingRecords"":0}"
