"scenario","network","repetition","record_count","pending_before","pending_after","global_pending_before","global_pending_after","trigger_iterations","queue_drain_seconds","avg_trigger_latency_ms","max_trigger_latency_ms","queued_records","synced_records","benchmark_pending_records","retried_records","retry_count_total","primary_cpu_percent","primary_memory_bytes","success","failure_reason","failure_note","started_at_utc","finished_at_utc"
"4G-100-VERIFY","4G","1","100","100","0","100","0","1","4.101","751.345","751.345","100","100","0","0","0","0.04","418486682","True",,,"2026-03-22T10:28:38.2694187Z","2026-03-22T10:28:44.5468690Z"
