"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","trigger_latency_ms","response_json"
"proxy-live-4g","1","1","2026-03-21T18:13:45.0049658Z","100","0","1267.22","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":100,""pendingRecords"":0}"
