"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","trigger_latency_ms","response_json"
"LAN-100","3","31","2026-03-22T05:44:03.5755801Z","102","102","21.272","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","32","2026-03-22T05:44:05.7118395Z","102","102","51.55","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","33","2026-03-22T05:44:07.7752368Z","102","102","21.976","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","34","2026-03-22T05:44:09.8496225Z","102","102","21.214","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","35","2026-03-22T05:44:11.9167857Z","102","102","22.241","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","36","2026-03-22T05:44:13.9867078Z","102","102","21.497","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","37","2026-03-22T05:44:16.0466792Z","102","102","21.379","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","38","2026-03-22T05:44:18.1128323Z","102","102","21.513","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","39","2026-03-22T05:44:20.1868881Z","102","102","22.166","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","40","2026-03-22T05:44:22.2572219Z","102","102","21.031","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","41","2026-03-22T05:44:24.3276113Z","102","102","21.862","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","42","2026-03-22T05:44:26.3898052Z","102","102","20.68","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","43","2026-03-22T05:44:28.4630152Z","102","102","24.008","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","44","2026-03-22T05:44:30.5317730Z","102","102","20.109","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","45","2026-03-22T05:44:32.6027811Z","102","104","31.755","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","3","46","2026-03-22T05:44:34.6874773Z","104","104","32.513","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","47","2026-03-22T05:44:36.7653483Z","104","104","24.724","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","48","2026-03-22T05:44:38.8441746Z","104","104","26.506","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","49","2026-03-22T05:44:40.9079786Z","104","104","21.92","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","50","2026-03-22T05:44:42.9801095Z","104","104","22.181","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","51","2026-03-22T05:44:45.0541450Z","104","104","21.905","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","52","2026-03-22T05:44:47.1265427Z","104","104","28.37","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","53","2026-03-22T05:44:49.1846005Z","104","104","21.32","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","54","2026-03-22T05:44:51.2503508Z","104","104","20.695","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","55","2026-03-22T05:44:53.3148903Z","104","104","21.786","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","56","2026-03-22T05:44:55.3875817Z","104","104","25.769","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","57","2026-03-22T05:44:57.4613443Z","104","104","28.332","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","58","2026-03-22T05:44:59.5572358Z","104","104","21.405","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","59","2026-03-22T05:45:01.6466368Z","104","104","32.005","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","60","2026-03-22T05:45:03.7376573Z","104","104","21.945","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","61","2026-03-22T05:45:05.8239538Z","104","104","31.569","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","62","2026-03-22T05:45:07.8943770Z","104","104","20.747","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","63","2026-03-22T05:45:09.9614805Z","104","104","22.415","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","64","2026-03-22T05:45:12.0274852Z","104","104","20.517","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","65","2026-03-22T05:45:14.1029616Z","104","104","23.735","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","66","2026-03-22T05:45:16.1632961Z","104","104","21.172","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","67","2026-03-22T05:45:18.2252981Z","104","104","21.335","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","68","2026-03-22T05:45:20.2905173Z","104","104","21.085","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","69","2026-03-22T05:45:22.3579271Z","104","104","22.155","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","70","2026-03-22T05:45:24.4210018Z","104","104","20.883","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","71","2026-03-22T05:45:26.5046149Z","104","104","25.893","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","72","2026-03-22T05:45:28.5752059Z","104","104","21.456","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","73","2026-03-22T05:45:30.6417847Z","104","104","19.615","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","74","2026-03-22T05:45:32.7188058Z","104","104","19.993","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","75","2026-03-22T05:45:34.7856859Z","104","106","30.025","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","3","76","2026-03-22T05:45:36.8570952Z","106","106","30.96","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","77","2026-03-22T05:45:38.9263286Z","106","106","29.259","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","78","2026-03-22T05:45:40.9911125Z","106","106","20.269","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","79","2026-03-22T05:45:43.0560809Z","106","106","20.455","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","80","2026-03-22T05:45:45.1219366Z","106","106","20.609","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","81","2026-03-22T05:45:47.1922188Z","106","106","21.077","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","82","2026-03-22T05:45:49.2576837Z","106","106","19.661","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","83","2026-03-22T05:45:51.3279278Z","106","106","20.631","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","84","2026-03-22T05:45:53.3923813Z","106","106","22.328","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","3","85","2026-03-22T05:45:55.4677147Z","10","10","33.24","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","86","2026-03-22T05:45:57.5403510Z","10","10","24.148","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","87","2026-03-22T05:45:59.6066390Z","10","10","20.163","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","88","2026-03-22T05:46:01.6791882Z","10","10","24.586","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","89","2026-03-22T05:46:10.9635771Z","10","10","21.267","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","90","2026-03-22T05:46:13.0330757Z","10","10","23.493","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","91","2026-03-22T05:46:15.0930731Z","10","10","19.523","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","92","2026-03-22T05:46:17.1523480Z","10","10","20.812","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","93","2026-03-22T05:46:19.2154891Z","10","10","20.11","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","94","2026-03-22T05:46:21.2824546Z","10","10","19.635","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","95","2026-03-22T05:46:23.3510339Z","10","10","24.045","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","96","2026-03-22T05:46:25.4203121Z","10","10","20.521","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","97","2026-03-22T05:46:27.4865204Z","10","10","21.848","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","98","2026-03-22T05:46:29.5571472Z","10","10","20.823","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","99","2026-03-22T05:46:31.6248295Z","10","10","20.146","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","100","2026-03-22T05:46:33.7115496Z","10","10","19.51","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","101","2026-03-22T05:46:35.8225744Z","10","12","35.757","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","102","2026-03-22T05:46:37.8956016Z","12","12","28.327","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","103","2026-03-22T05:46:39.9614342Z","12","12","19.981","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","104","2026-03-22T05:46:42.0150373Z","12","12","19.479","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","105","2026-03-22T05:46:44.0717588Z","12","12","19.752","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","106","2026-03-22T05:46:46.1273952Z","12","12","19.558","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","107","2026-03-22T05:46:48.1880777Z","12","12","19.272","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","108","2026-03-22T05:46:50.2554467Z","12","12","19.288","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","109","2026-03-22T05:46:52.3212155Z","12","12","20.305","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","110","2026-03-22T05:47:13.1285642Z","12","12","32.816","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","111","2026-03-22T05:47:15.1933141Z","12","12","22.382","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","112","2026-03-22T05:47:17.2526983Z","12","12","20.484","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","113","2026-03-22T05:47:19.3186161Z","12","12","21.159","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","114","2026-03-22T05:47:21.3818599Z","12","12","21.368","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","115","2026-03-22T05:47:23.4476265Z","12","12","20.748","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","116","2026-03-22T05:47:25.5066219Z","12","12","21.244","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","117","2026-03-22T05:47:27.5740990Z","12","12","22.996","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","118","2026-03-22T05:47:29.6416422Z","12","12","20.213","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","119","2026-03-22T05:47:31.7084628Z","12","12","20.498","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","120","2026-03-22T05:47:33.8213274Z","12","12","20.779","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","121","2026-03-22T05:47:35.9289330Z","12","14","41.084","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","122","2026-03-22T05:47:38.0051925Z","14","14","31.446","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","123","2026-03-22T05:47:40.0748052Z","14","14","20.55","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","124","2026-03-22T05:47:42.1419924Z","14","14","19.729","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","125","2026-03-22T05:47:44.2078424Z","14","14","21.54","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","126","2026-03-22T05:47:46.2692314Z","14","14","21.031","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","127","2026-03-22T05:47:48.3283068Z","14","14","21.471","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","128","2026-03-22T05:47:50.3911264Z","14","14","20.759","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","129","2026-03-22T05:47:52.4593501Z","14","14","20.211","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","130","2026-03-22T05:47:54.5172111Z","14","14","20.717","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","131","2026-03-22T05:47:56.5839387Z","14","14","21.217","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","132","2026-03-22T05:47:58.6461659Z","14","14","24.481","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","133","2026-03-22T05:48:00.7102863Z","14","14","20.14","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","134","2026-03-22T05:48:02.7791281Z","14","14","21.413","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","135","2026-03-22T05:48:04.8430934Z","14","14","19.364","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","136","2026-03-22T05:48:06.9066999Z","14","14","19.533","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","137","2026-03-22T05:48:08.9743157Z","14","14","19.292","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","138","2026-03-22T05:48:11.0371608Z","14","14","22.572","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","139","2026-03-22T05:48:13.1059344Z","14","14","20.09","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","140","2026-03-22T05:48:15.1675861Z","14","10","20.803","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":14}"
"LAN-100","3","141","2026-03-22T05:48:17.2235194Z","10","10","21.24","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","142","2026-03-22T05:48:19.2928566Z","10","10","27.299","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","143","2026-03-22T05:48:21.3663616Z","10","10","22.836","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","144","2026-03-22T05:48:23.4271987Z","10","10","23.008","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","145","2026-03-22T05:48:25.4982154Z","10","10","22.757","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","146","2026-03-22T05:48:27.5636117Z","10","10","20.266","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","147","2026-03-22T05:48:29.6309948Z","10","10","19.995","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","148","2026-03-22T05:48:31.6960042Z","10","10","19.324","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","149","2026-03-22T05:48:33.7991421Z","10","10","20.044","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","150","2026-03-22T05:48:35.9092858Z","10","10","37.542","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","151","2026-03-22T05:48:37.9728309Z","10","12","19.096","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":10}"
"LAN-100","3","152","2026-03-22T05:48:40.0532664Z","12","12","34.122","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","153","2026-03-22T05:48:42.1087641Z","12","12","19.437","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","154","2026-03-22T05:48:44.1695350Z","12","12","19.478","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","155","2026-03-22T05:48:46.2379304Z","12","12","20.294","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","156","2026-03-22T05:48:48.2929484Z","12","12","19.365","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","157","2026-03-22T05:48:50.3597868Z","12","12","20.53","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","158","2026-03-22T05:48:52.4254404Z","12","12","20.982","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","159","2026-03-22T05:48:54.4838663Z","12","12","20.556","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","160","2026-03-22T05:48:56.5420835Z","12","12","20.515","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","161","2026-03-22T05:48:58.6171873Z","12","12","24.891","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","162","2026-03-22T05:49:00.6840471Z","12","12","21.166","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","163","2026-03-22T05:49:02.7463386Z","12","12","21.435","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","164","2026-03-22T05:49:04.8049227Z","12","12","20.731","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","165","2026-03-22T05:49:06.8650583Z","12","12","19.196","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","166","2026-03-22T05:49:11.2610426Z","12","12","21.136","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","167","2026-03-22T05:49:13.3290635Z","12","12","20.807","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","168","2026-03-22T05:49:15.3855554Z","12","12","20.269","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
"LAN-100","3","169","2026-03-22T05:49:17.4632731Z","12","12","31.803","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":12}"
