"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","trigger_latency_ms","response_json"
"LAN-100","4","76","2026-03-22T06:00:18.4943091Z","110","110","21.159","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","77","2026-03-22T06:00:20.5520071Z","110","110","20.726","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","78","2026-03-22T06:00:22.6083181Z","110","110","20.62","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","79","2026-03-22T06:00:24.6781039Z","110","110","23.86","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","80","2026-03-22T06:00:26.7440863Z","110","110","25.347","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","81","2026-03-22T06:00:28.8080324Z","110","110","23.213","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","82","2026-03-22T06:00:30.8721502Z","110","110","24.527","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","83","2026-03-22T06:00:32.9353832Z","110","110","22.347","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","84","2026-03-22T06:00:34.9968486Z","110","110","23.369","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","85","2026-03-22T06:00:37.0600504Z","110","110","21.606","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","86","2026-03-22T06:00:39.1602455Z","110","110","58.014","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","87","2026-03-22T06:00:41.2242455Z","110","110","22.104","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","88","2026-03-22T06:00:43.2871571Z","110","110","23.821","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","89","2026-03-22T06:00:45.3557517Z","110","110","23.167","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","90","2026-03-22T06:01:12.1642862Z","110","112","21.06","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","4","91","2026-03-22T06:01:14.2706181Z","112","112","21.277","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","92","2026-03-22T06:01:16.4566844Z","112","112","104.074","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","93","2026-03-22T06:01:18.5207816Z","112","112","22.083","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","94","2026-03-22T06:01:20.5910445Z","112","112","22.213","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","95","2026-03-22T06:01:22.6577966Z","112","112","21.896","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","96","2026-03-22T06:01:24.7291163Z","112","112","21.689","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","97","2026-03-22T06:01:26.8001820Z","112","112","24.616","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","98","2026-03-22T06:01:28.8719348Z","112","112","21.957","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","99","2026-03-22T06:01:30.9474417Z","112","112","27.068","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","100","2026-03-22T06:01:33.0244916Z","112","112","23.411","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","101","2026-03-22T06:01:35.0869586Z","112","112","23.258","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","102","2026-03-22T06:01:37.1512440Z","112","112","22.524","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","103","2026-03-22T06:01:39.2179998Z","112","112","23.778","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","104","2026-03-22T06:01:41.2869743Z","112","112","21.597","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","105","2026-03-22T06:01:43.3531194Z","112","112","20.841","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","106","2026-03-22T06:01:45.4174651Z","112","112","21.734","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","107","2026-03-22T06:02:12.2637816Z","112","114","19.295","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","4","108","2026-03-22T06:02:14.3673276Z","114","114","19.689","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","109","2026-03-22T06:02:16.5152453Z","114","114","51.026","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","110","2026-03-22T06:02:18.5814001Z","114","114","21.393","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","111","2026-03-22T06:02:20.6528723Z","114","114","24.986","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","112","2026-03-22T06:02:22.7297372Z","114","114","26.09","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","113","2026-03-22T06:02:24.7930426Z","114","114","23.841","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","114","2026-03-22T06:02:26.8581988Z","114","114","22.055","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","115","2026-03-22T06:02:28.9285014Z","114","114","20.925","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","116","2026-03-22T06:02:31.0057213Z","114","114","29.984","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","117","2026-03-22T06:02:33.0777561Z","114","114","21.008","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","118","2026-03-22T06:02:35.1391479Z","114","114","21.489","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","119","2026-03-22T06:02:37.2132356Z","114","114","23.623","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","120","2026-03-22T06:02:39.2914187Z","114","114","24.382","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","121","2026-03-22T06:02:41.3648499Z","114","114","25.385","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","122","2026-03-22T06:02:43.4302730Z","114","114","22.554","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","123","2026-03-22T06:02:45.4911295Z","114","114","22.462","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","124","2026-03-22T06:03:12.3525475Z","114","116","23.233","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","4","125","2026-03-22T06:03:14.4681012Z","116","116","34.348","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","126","2026-03-22T06:03:16.5667417Z","116","116","36.291","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","127","2026-03-22T06:03:18.6371321Z","116","116","21.281","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","128","2026-03-22T06:03:20.7114907Z","116","116","22.876","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","129","2026-03-22T06:03:22.7708884Z","116","116","21.475","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","130","2026-03-22T06:03:24.8389303Z","116","116","21.586","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","131","2026-03-22T06:03:26.9027210Z","116","116","26.705","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","132","2026-03-22T06:03:28.9742453Z","116","116","21.534","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","133","2026-03-22T06:03:31.0518939Z","116","116","24.847","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","134","2026-03-22T06:03:33.1167211Z","116","116","22.251","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","135","2026-03-22T06:03:35.1740141Z","116","116","20.836","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","136","2026-03-22T06:03:37.2422724Z","116","116","21.618","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","137","2026-03-22T06:03:39.3065073Z","116","116","23.804","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","138","2026-03-22T06:03:41.3736779Z","116","116","21.652","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","139","2026-03-22T06:03:43.4471708Z","116","116","23.827","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","140","2026-03-22T06:03:45.5170749Z","116","116","23.139","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","141","2026-03-22T06:04:12.3624840Z","116","118","22.688","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":116}"
"LAN-100","4","142","2026-03-22T06:04:14.4646237Z","118","118","21.174","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","143","2026-03-22T06:04:16.5950859Z","118","118","68.017","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","144","2026-03-22T06:04:18.6550306Z","118","118","22.147","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","145","2026-03-22T06:04:20.7255000Z","118","118","22.5","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","146","2026-03-22T06:04:22.7966298Z","118","118","22.77","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","147","2026-03-22T06:04:24.8595610Z","118","118","20.999","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","148","2026-03-22T06:04:26.9195728Z","118","118","21.159","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","149","2026-03-22T06:04:28.9969096Z","118","118","21.635","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","150","2026-03-22T06:04:31.0708348Z","118","118","21.452","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","151","2026-03-22T06:04:33.1396187Z","118","118","21.99","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","152","2026-03-22T06:04:35.2043433Z","118","118","23.71","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","153","2026-03-22T06:04:37.2731068Z","118","118","22.223","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","154","2026-03-22T06:04:39.3394656Z","118","118","23.594","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","155","2026-03-22T06:04:41.4000727Z","118","118","22.193","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","156","2026-03-22T06:04:43.4736879Z","118","118","21.37","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","157","2026-03-22T06:04:45.5376790Z","118","118","22.99","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","158","2026-03-22T06:05:12.4647655Z","118","120","20.37","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":118}"
"LAN-100","4","159","2026-03-22T06:05:14.5562853Z","120","120","19.365","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","160","2026-03-22T06:05:16.6608717Z","120","120","48.724","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","161","2026-03-22T06:05:18.7283310Z","120","120","23.78","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","162","2026-03-22T06:05:20.7888485Z","120","120","21.358","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","163","2026-03-22T06:05:22.8617647Z","120","120","24.082","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","164","2026-03-22T06:05:24.9250173Z","120","120","24.089","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","165","2026-03-22T06:05:26.9922423Z","120","120","21.569","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","166","2026-03-22T06:05:29.0636443Z","120","120","21.723","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","167","2026-03-22T06:05:31.1274044Z","120","120","23.874","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","168","2026-03-22T06:05:33.1948358Z","120","120","21.533","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
"LAN-100","4","169","2026-03-22T06:05:35.2552161Z","120","120","21.672","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":120}"
