"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","trigger_latency_ms","response_json"
"LAN-100","2","40","2026-03-22T05:32:12.0638762Z","102","102","45.996","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","2","41","2026-03-22T05:32:14.1387864Z","102","102","22.907","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","2","42","2026-03-22T05:32:16.2195362Z","102","104","32.929","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":102}"
"LAN-100","2","43","2026-03-22T05:32:18.2961445Z","104","104","39.676","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","44","2026-03-22T05:32:20.3666641Z","104","104","22.78","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","45","2026-03-22T05:32:22.4356598Z","104","104","22.548","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","46","2026-03-22T05:32:24.4974988Z","104","104","21.398","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","47","2026-03-22T05:32:26.5652341Z","104","104","22.509","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","48","2026-03-22T05:32:28.6313513Z","104","104","21.41","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","49","2026-03-22T05:32:30.6986132Z","104","104","20.807","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","50","2026-03-22T05:32:32.7634751Z","104","104","22.261","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","51","2026-03-22T05:32:34.8399488Z","104","104","34.863","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","52","2026-03-22T05:32:36.9042550Z","104","104","23.309","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","53","2026-03-22T05:32:38.9820795Z","104","104","25.19","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","54","2026-03-22T05:32:41.0599035Z","104","104","24.911","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","55","2026-03-22T05:32:43.1432608Z","104","104","23.976","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","56","2026-03-22T05:33:12.1025377Z","104","104","26905.446","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","57","2026-03-22T05:33:14.1760882Z","104","104","22.31","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","58","2026-03-22T05:33:16.2382284Z","104","104","21.496","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","59","2026-03-22T05:33:18.3186097Z","104","106","35.214","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":104}"
"LAN-100","2","60","2026-03-22T05:33:20.4015830Z","106","106","43.943","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","61","2026-03-22T05:33:22.4684013Z","106","106","21.95","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","62","2026-03-22T05:33:24.5416863Z","106","106","22.12","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","63","2026-03-22T05:33:26.6009740Z","106","106","21.803","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","64","2026-03-22T05:33:28.6694977Z","106","106","21.447","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","65","2026-03-22T05:33:30.7409368Z","106","106","21.039","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","66","2026-03-22T05:33:32.8122681Z","106","106","21.81","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","67","2026-03-22T05:33:34.8834440Z","106","106","26.005","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","68","2026-03-22T05:33:36.9495319Z","106","106","19.106","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","69","2026-03-22T05:33:39.0040276Z","106","106","19.633","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","70","2026-03-22T05:33:41.0670563Z","106","106","21.765","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","71","2026-03-22T05:33:43.1553479Z","106","106","21.124","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","72","2026-03-22T05:33:45.2402139Z","106","106","34.74","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","73","2026-03-22T05:34:12.2037466Z","106","106","23.656","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","74","2026-03-22T05:34:14.2740993Z","106","106","22.292","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","75","2026-03-22T05:34:16.3447982Z","106","106","21.692","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","76","2026-03-22T05:34:18.4233083Z","106","108","34.35","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":106}"
"LAN-100","2","77","2026-03-22T05:34:20.5024990Z","108","108","33.336","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","78","2026-03-22T05:34:22.5632208Z","108","108","22.757","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","79","2026-03-22T05:34:24.6320549Z","108","108","22.05","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","80","2026-03-22T05:34:26.7016056Z","108","108","22.07","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","81","2026-03-22T05:34:28.7727976Z","108","108","22.133","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","82","2026-03-22T05:34:30.8390811Z","108","108","20.887","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","83","2026-03-22T05:34:32.9194083Z","108","108","21.283","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","84","2026-03-22T05:34:35.0115702Z","108","108","36.224","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","85","2026-03-22T05:34:37.0793987Z","108","108","21.741","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","86","2026-03-22T05:34:39.1476669Z","108","108","21.302","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","87","2026-03-22T05:34:41.2119185Z","108","108","22.085","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","88","2026-03-22T05:34:43.2753834Z","108","108","21.307","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","89","2026-03-22T05:35:10.2692180Z","108","108","32.213","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","90","2026-03-22T05:35:12.3324401Z","108","108","21.764","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","91","2026-03-22T05:35:14.3946819Z","108","108","21.118","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","92","2026-03-22T05:35:16.4697388Z","108","108","21.835","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","93","2026-03-22T05:35:18.5317077Z","108","108","21.405","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","94","2026-03-22T05:35:20.6079254Z","108","110","34.826","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":108}"
"LAN-100","2","95","2026-03-22T05:35:22.6761244Z","110","110","32.02","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","96","2026-03-22T05:35:24.7477134Z","110","110","22.751","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","97","2026-03-22T05:35:26.8187974Z","110","110","24.337","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","98","2026-03-22T05:35:28.8840236Z","110","110","23.414","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","99","2026-03-22T05:35:30.9521767Z","110","110","23.838","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","100","2026-03-22T05:35:33.0288932Z","110","110","24.024","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","101","2026-03-22T05:35:35.1547368Z","110","110","74.067","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","102","2026-03-22T05:35:37.2203936Z","110","110","23.527","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","103","2026-03-22T05:35:39.2914136Z","110","110","24.313","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","104","2026-03-22T05:35:41.3579745Z","110","110","21.588","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","105","2026-03-22T05:35:43.4250227Z","110","110","22.322","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","106","2026-03-22T05:36:12.4185646Z","110","110","26949.351","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","107","2026-03-22T05:36:14.4794557Z","110","110","21.317","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","108","2026-03-22T05:36:16.5459080Z","110","110","28.838","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","109","2026-03-22T05:36:18.6061269Z","110","110","19.698","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","110","2026-03-22T05:36:20.6706547Z","110","110","21.901","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","111","2026-03-22T05:36:22.7440059Z","110","112","29.54","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":110}"
"LAN-100","2","112","2026-03-22T05:36:24.8143841Z","112","112","29.187","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","113","2026-03-22T05:36:26.8716782Z","112","112","19.136","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","114","2026-03-22T05:36:28.9396050Z","112","112","20.883","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","115","2026-03-22T05:36:31.0356271Z","112","112","31.132","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","116","2026-03-22T05:36:33.1175904Z","112","112","29.047","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","117","2026-03-22T05:36:35.2379636Z","112","112","46.179","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","118","2026-03-22T05:36:37.3025293Z","112","112","24.287","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","119","2026-03-22T05:36:39.3842344Z","112","112","25.572","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","120","2026-03-22T05:36:41.4848008Z","112","112","35.487","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","121","2026-03-22T05:36:43.5737757Z","112","112","30.148","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","122","2026-03-22T05:36:45.6723514Z","112","112","36.083","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","123","2026-03-22T05:36:47.7554128Z","112","112","24.201","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","124","2026-03-22T05:36:49.8243561Z","112","112","26.763","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","125","2026-03-22T05:36:51.8887417Z","112","112","21.53","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","126","2026-03-22T05:36:53.9674159Z","112","112","21.767","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","127","2026-03-22T05:36:56.0704039Z","112","112","39.338","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","128","2026-03-22T05:36:58.2649143Z","112","112","46.373","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","129","2026-03-22T05:37:00.4525481Z","112","112","98.691","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","130","2026-03-22T05:37:02.5882962Z","112","112","45.788","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","131","2026-03-22T05:37:04.7790151Z","112","112","55.541","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","132","2026-03-22T05:37:07.2447056Z","112","112","139.814","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","133","2026-03-22T05:37:09.4189736Z","112","112","77.158","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","134","2026-03-22T05:37:11.5660232Z","112","112","40.402","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","135","2026-03-22T05:37:13.9499392Z","112","112","185.333","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","136","2026-03-22T05:37:16.1926236Z","112","112","102.517","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","137","2026-03-22T05:37:18.3103502Z","112","112","43.446","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","138","2026-03-22T05:37:20.4704752Z","112","112","53.067","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","139","2026-03-22T05:37:22.5937318Z","112","114","52.877","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":112}"
"LAN-100","2","140","2026-03-22T05:37:24.7153983Z","114","114","49.603","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","141","2026-03-22T05:37:26.8131292Z","114","114","45.803","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","142","2026-03-22T05:37:28.9014091Z","114","114","29.423","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","143","2026-03-22T05:37:30.9926387Z","114","114","31.802","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","144","2026-03-22T05:37:33.1083807Z","114","114","28.571","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","145","2026-03-22T05:37:35.2839520Z","114","114","51.403","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","146","2026-03-22T05:37:37.4292393Z","114","114","47.898","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","147","2026-03-22T05:37:39.5257618Z","114","114","38.084","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","148","2026-03-22T05:37:41.5885057Z","114","114","21.264","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","149","2026-03-22T05:37:43.6509348Z","114","114","19.269","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","150","2026-03-22T05:37:45.7111407Z","114","114","22.416","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","151","2026-03-22T05:37:47.7691199Z","114","114","20.103","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","152","2026-03-22T05:37:49.8236287Z","114","114","20.118","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","153","2026-03-22T05:37:51.8854614Z","114","114","20.636","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","154","2026-03-22T05:37:53.9465861Z","114","114","20.015","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","155","2026-03-22T05:37:56.0009517Z","114","114","19.775","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","156","2026-03-22T05:37:58.0702600Z","114","114","21.152","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","157","2026-03-22T05:38:00.1430859Z","114","114","21.134","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","158","2026-03-22T05:38:02.2174611Z","114","114","22.437","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","159","2026-03-22T05:38:04.2902212Z","114","114","21.573","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","160","2026-03-22T05:38:06.3675153Z","114","114","27.928","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","161","2026-03-22T05:38:08.4286724Z","114","114","20.746","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","162","2026-03-22T05:38:10.5008883Z","114","114","20.654","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","163","2026-03-22T05:38:12.5633705Z","114","114","21.881","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","164","2026-03-22T05:38:14.6334119Z","114","114","21.146","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","165","2026-03-22T05:38:16.7053125Z","114","114","22.408","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","166","2026-03-22T05:38:18.7748737Z","114","114","22.027","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","167","2026-03-22T05:38:20.8588717Z","114","114","33.593","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","168","2026-03-22T05:38:22.9318696Z","114","114","21.958","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
"LAN-100","2","169","2026-03-22T05:38:25.0030286Z","114","116","31.657","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":114}"
