"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","benchmark_synced_before","benchmark_synced_after","global_pending_before","global_pending_after","progress_detected","trigger_latency_ms","response_json"
"LAN-10000","1","1","2026-03-22T06:31:40.2804352Z","10000","10000","0","0","10000","10002","False","3621.058","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":-2,""pendingRecords"":10002}"
