"scenario","repetition","iteration","timestamp_utc","pending_before","pending_after","trigger_latency_ms","response_json"
"LAN-100","1","254","2026-03-22T06:06:14.6664745Z","122","122","33.318","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","255","2026-03-22T06:06:16.7467798Z","122","122","31.952","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","256","2026-03-22T06:06:18.8116751Z","122","122","22.294","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","257","2026-03-22T06:06:20.8756538Z","122","122","24.2","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","258","2026-03-22T06:06:22.9452686Z","122","122","22.232","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","259","2026-03-22T06:06:25.0051649Z","122","122","21.485","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","260","2026-03-22T06:06:27.0696389Z","122","122","20.358","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","261","2026-03-22T06:06:29.1506365Z","122","122","21.628","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","262","2026-03-22T06:06:31.2152506Z","122","122","25.98","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","263","2026-03-22T06:06:33.2836188Z","122","122","21.031","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","264","2026-03-22T06:06:35.3441129Z","122","122","20.602","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","265","2026-03-22T06:06:37.4135278Z","122","122","20.832","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","266","2026-03-22T06:06:39.4792540Z","122","122","22.025","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","267","2026-03-22T06:06:41.5463372Z","122","122","20.746","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","268","2026-03-22T06:06:43.6140753Z","122","122","20.866","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","269","2026-03-22T06:06:45.6901330Z","122","122","19.148","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":122}"
"LAN-100","1","270","2026-03-22T06:07:14.7198691Z","122","124","26972.126","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","271","2026-03-22T06:07:16.8130861Z","124","124","29.596","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","272","2026-03-22T06:07:18.8896213Z","124","124","25.207","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","273","2026-03-22T06:07:20.9637420Z","124","124","21.828","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","274","2026-03-22T06:07:23.0406690Z","124","124","27.917","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","275","2026-03-22T06:07:25.1082101Z","124","124","23.384","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","276","2026-03-22T06:07:27.1730592Z","124","124","23.667","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","277","2026-03-22T06:07:29.2375321Z","124","124","23.31","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","278","2026-03-22T06:07:31.3025756Z","124","124","23.337","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","279","2026-03-22T06:07:33.3799364Z","124","124","23.596","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","280","2026-03-22T06:07:35.4506871Z","124","124","20.554","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","281","2026-03-22T06:07:37.5202309Z","124","124","19.282","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","282","2026-03-22T06:07:39.6007459Z","124","124","24.727","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","283","2026-03-22T06:07:41.6622575Z","124","124","19.064","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","284","2026-03-22T06:07:43.7188694Z","124","124","19.482","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","285","2026-03-22T06:07:45.7915061Z","124","124","20.254","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","286","2026-03-22T06:07:47.8561150Z","124","124","20.614","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":124}"
"LAN-100","1","287","2026-03-22T06:08:14.8349666Z","126","126","33.553","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","288","2026-03-22T06:08:16.9527950Z","126","126","53.129","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","289","2026-03-22T06:08:19.0306222Z","126","126","23.635","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","290","2026-03-22T06:08:21.0961959Z","126","126","23.527","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","291","2026-03-22T06:08:23.1671523Z","126","126","20.341","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","292","2026-03-22T06:08:25.2323779Z","126","126","19.89","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","293","2026-03-22T06:08:27.3034310Z","126","126","20.397","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","294","2026-03-22T06:08:29.3727939Z","126","126","19.878","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","295","2026-03-22T06:08:31.4363468Z","126","126","21.961","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","296","2026-03-22T06:08:33.5054661Z","126","126","20.978","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","297","2026-03-22T06:08:35.5755447Z","126","126","24.683","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","298","2026-03-22T06:08:37.6424236Z","126","126","20.759","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","299","2026-03-22T06:08:39.7083529Z","126","126","20.628","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
"LAN-100","1","300","2026-03-22T06:08:41.7801370Z","126","126","20.862","{""message"":""Đồng bộ hoàn tất"",""totalSynced"":0,""pendingRecords"":126}"
