"scenario","network","repetition","record_count","pending_before","pending_after","global_pending_before","global_pending_after","trigger_iterations","queue_drain_seconds","avg_trigger_latency_ms","max_trigger_latency_ms","queued_records","synced_records","benchmark_pending_records","retried_records","retry_count_total","primary_cpu_percent","primary_memory_bytes","success","failure_reason","failure_note","started_at_utc","finished_at_utc"
"PHASE3-VERIFY","LAN","1","10","10","0","10","0","1","4.977","958.661","958.661","10","10","0","0","0","0.04","421842125","True",,,"2026-03-22T12:54:44.6232575Z","2026-03-22T12:54:52.0870716Z"
